Linux 3.10.0-1062.7.1.el7.x86_64 (server_rhel7.6) 	12/31/2019 	_x86_64_	(1 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-13      1.82      0.00     15.16      8.33      0.00      0.98      0.21      0.04
05:40:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM    dev8-0      0.64      0.00     15.54     24.27      0.00      0.84      0.54      0.03
05:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-13      1.87      0.00     15.54      8.33      0.00      0.81      0.18      0.03
05:50:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM    dev8-0      0.95      0.00     25.13     26.35      0.00      1.02      0.62      0.06
06:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-13      2.80      0.00     25.13      8.98      0.00      0.89      0.21      0.06
06:00:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM    dev8-0      1.00      0.00     23.56     23.61      0.00      1.14      0.44      0.04
06:10:01 PM  dev253-0      0.63      0.00      5.05      8.00      0.00      3.16      0.05      0.00
06:10:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM  dev253-5      0.04      0.00      0.07      2.00      0.00      0.91      0.09      0.00
06:10:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM  dev253-9      0.15      0.00      0.32      2.16      0.00      1.01      0.15      0.00
06:10:01 PM dev253-10      0.01      0.00      0.01      2.00      0.00      0.75      0.50      0.00
06:10:01 PM dev253-11      0.01      0.00      0.05      8.00      0.00      0.50      0.25      0.00
06:10:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM dev253-13      2.15      0.00     18.05      8.39      0.00      0.98      0.17      0.04
06:10:01 PM dev253-14      0.01      0.00      0.01      2.00      0.00      0.50      0.25      0.00
06:10:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM    dev8-0      0.63      0.00     14.96     23.81      0.00      0.87      0.53      0.03
06:20:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-13      1.80      0.00     14.96      8.33      0.00      0.86      0.19      0.03
06:20:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM    dev8-0      0.95      0.00     25.38     26.71      0.00      0.97      0.59      0.06
06:30:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-13      2.82      0.00     25.38      9.00      0.00      0.89      0.20      0.06
06:30:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM    dev8-0      0.67      0.00     15.51     23.20      0.00      0.88      0.55      0.04
06:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-13      1.86      0.00     15.51      8.33      0.00      0.92      0.20      0.04
06:40:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM    dev8-0      0.63      0.00     15.05     24.00      0.00      0.96      0.66      0.04
06:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-13      1.81      0.00     15.05      8.32      0.00      1.16      0.23      0.04
06:50:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM dev253-23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM    dev2-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM    dev8-0      0.76      0.00     20.05     26.36      0.00      0.97      0.63      0.05
07:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM  dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM  dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM dev253-13      2.26      0.00     20.05      8.87      0.00      0.90      0.21      0.05
07:00:01 PM dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
