Linux 6.8.0-106-generic (server_ubuntu24.04) 	03/27/26 	_x86_64_	(4 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:00:00         4.79      0.01      4.78      0.00      0.11     49.45     54.29
11:10:00         4.63      0.01      4.62      0.01      0.05     48.22    107.66
11:20:00         4.58      0.09      4.45      0.03      5.47     51.71    209.83
11:30:00         5.57      0.24      5.32      0.01      2.57     62.05     52.99
11:40:00         6.58      0.11      6.42      0.06      1.31     86.75    195.10
11:50:00         4.88      0.54      4.32      0.02     21.14     70.06    100.48
12:00:00         2.85      0.00      2.83      0.02      0.00     37.52     60.43
12:10:00         3.15      0.00      3.13      0.01      0.11     40.06    161.49
12:20:00         3.67      0.03      3.64      0.00      0.80     44.90      0.00
12:30:00         2.95      0.01      2.94      0.00      0.27     36.32      0.03
12:40:00         3.85      0.02      3.82      0.01      0.87     45.46    107.68
12:50:01         4.08      0.41      3.67      0.00     14.89     44.37      5.73
13:00:01         3.28      0.00      3.27      0.01      0.00     36.19     54.46
13:10:01         3.75      0.00      3.74      0.01      0.00     41.36    107.69
13:20:01         3.68      0.01      3.67      0.01      0.20     40.68     53.87
13:30:00         3.62      0.00      3.61      0.00      0.00     40.08      0.49
13:40:01         4.25      0.05      4.18      0.02      1.80     49.92     54.22
13:50:01         4.20      0.05      4.14      0.01      6.96     51.94    113.26
14:00:01         3.39      0.30      3.09      0.00     26.28     34.18     53.76
14:10:01         3.42      0.00      3.40      0.02      0.01     40.73    116.88
14:20:01         3.79      0.01      3.75      0.02      0.11     46.51     55.83
14:30:01         4.34      0.37      3.95      0.01      9.62     50.19      0.92
14:40:01         4.56      0.05      4.48      0.02      1.23     54.98     54.06
14:50:01         3.76      0.00      3.76      0.00      0.00     40.37      0.00
15:00:01         3.66      0.00      3.65      0.00      0.01     38.12     53.80
15:10:01         3.83      0.01      3.82      0.01      0.37     42.75    107.84
15:20:01         3.32      0.01      3.31      0.01      0.07     36.73     53.95
15:30:01         3.76      0.00      3.76      0.00      0.00     39.57      0.01
15:40:01        11.65      1.21     10.40      0.05     72.59    194.62     63.51
15:50:01         7.98      0.28      7.65      0.06      7.84    146.41     41.04
16:00:01         4.86      0.01      4.83      0.02      0.16     58.30     54.62
16:10:01         4.61      0.00      4.60      0.01      0.12     54.40    108.33
16:20:01         5.88      0.02      5.85      0.01      0.21     74.64     25.71
16:30:01         5.29      0.33      4.95      0.01     15.45    105.91     65.02
16:40:01         5.19      0.00      5.18      0.01      0.05     54.86    107.68
16:50:01         9.46      0.11      9.33      0.02      5.97    163.83      1.45
17:00:01         5.64      0.01      5.63      0.00      1.32     66.39     54.52
17:10:01         4.89      0.00      4.88      0.01      0.00     56.16    107.71
17:20:01         5.38      0.04      5.33      0.00      2.02     62.39      0.00
17:30:01         5.84      0.02      5.82      0.00      1.07     64.94      0.00
17:40:01         6.30      0.00      6.28      0.02      0.01     72.23     54.62
17:50:01         4.91      0.00      4.90      0.00      0.01     54.52      0.15
18:00:01         6.73      0.01      6.71      0.01      0.05     74.98    107.71
18:10:01         5.67      0.00      5.66      0.01      0.00     63.75    107.70
18:20:00         5.06      0.01      5.06      0.00      0.08     56.59      0.00
18:30:01         5.54      0.06      5.47      0.01      1.16     64.29     54.05
18:40:00         6.86      0.00      6.83      0.03      0.03     80.24     54.24
18:50:01         5.00      0.00      4.99      0.00      0.00     56.50      0.05
19:00:01         5.66      0.00      5.65      0.01      0.00     62.00     54.25
19:10:01         5.60      0.00      5.57      0.03      0.01     73.76    118.66
19:20:01         5.08      0.00      5.07      0.00      0.01     59.64      0.04
19:30:01         4.78      0.00      4.77      0.01      0.00     54.72     53.87
19:40:01         4.66      0.00      4.65      0.01      0.00     52.34     53.86
19:50:01         5.74      0.00      5.72      0.01      0.03     67.28      3.44
20:00:01         4.98      0.00      4.97      0.00      0.00     56.01     53.83
20:10:01         5.63      0.04      5.55      0.04      7.46     70.11    113.67
20:20:01         4.31      0.00      4.31      0.00      0.00     49.03      0.00
20:30:01         4.07      0.00      4.07      0.00      0.00     45.96      0.00
20:40:01         5.68      0.02      5.64      0.02      0.39     65.39    108.30
20:50:01         4.72      0.00      4.72      0.00      0.00     52.60      0.00
21:00:02         5.08      0.02      5.07      0.00      0.43     55.63     53.72
21:10:01         5.50      0.00      5.49      0.01      0.00     61.00    107.86
21:20:01         4.71      0.00      4.71      0.00      0.00     53.83      0.00
21:30:01         5.49      0.00      5.48      0.00      0.12     61.13      0.04
21:40:01         5.57      0.00      5.56      0.01      0.00     61.45     53.86
21:50:01         5.50      0.01      5.49      0.00      0.05     61.00      0.00
22:00:01         4.89      0.01      4.87      0.00      0.76     54.97     53.78
22:10:01         5.82      0.00      5.80      0.01      0.00     65.43    161.32
22:20:01         6.10      0.00      6.09      0.01      0.12     67.50     53.94
22:30:01         4.67      0.00      4.66      0.00      0.01     52.41      0.00
22:40:01         5.89      0.05      5.84      0.00      1.21     68.61     53.83
22:50:01         4.94      0.08      4.86      0.00      6.58     56.87      0.00
23:00:01         6.09      0.06      6.03      0.00      2.97     66.89     53.78
23:10:00         4.53      0.01      4.52      0.01      0.45     54.37    107.82
23:20:01         5.00      0.04      4.95      0.00      5.13     59.27      0.03
23:30:01         4.00      0.02      3.99      0.00      0.57     48.07      0.00
23:40:02        10.58      2.87      7.63      0.08    460.98    139.96    426.58
23:50:00        39.94     16.11     22.13      1.71    856.60   2688.57   5225.80
Average:         5.95      0.75      5.17      0.03    107.78    189.51    225.56

00:00:01    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
00:10:01       607420   3542868   3956132     49.84     99240   2997912   6535064     82.33   3284292   3650344        92   3864796    276536      6192     19556     19600
00:20:02       592952   3528720   3970352     50.02     99240   2998232   6550300     82.53   3294300   3650536       316   3874676    276464      6272     20012     19668
00:30:01       617520   3553536   3945628     49.71     99240   2998480   6517136     82.11   3274672   3650720        20   3854984    276372      6064     19120     19468
00:40:01       601768   3538092   3961044     49.90     99240   2998788   6534320     82.32   3283580   3650772       184   3863704    276400      6160     19512     19520
00:50:01       603768   3540156   3958932     49.88     99240   2998848   6538052     82.37   3284956   3650832        20   3864932    276452      6208     19588     19616
01:00:01       593764   3530324   3968696     50.00     99244   2999016   6530960     82.28   3282604   3650876       176   3862532    276520      6192     19604     19568
01:10:01       576220   3513172   3986492     50.23     99248   2999380   6580356     82.90   3285140   3651112       552   3864852    275900      6240     19492     19652
01:20:01       584972   3522032   3977664     50.11     99248   2999484   6550072     82.52   3295220   3651152       336   3874832    275872      6272     20068     19688
01:30:01       583988   3526576   3973068     50.06     99588   3004664   6552456     82.55   3294604   3656364       172   3873916    275932      6240     19936     19668
01:40:01       587420   3535540   3964092     49.94     99744   3010024   6524944     82.21   3279884   3661660        52   3859088    275960      6144     19180     19552
01:50:01       572836   3521072   3978072     50.12     99788   3010096   6540772     82.41   3289064   3661776       188   3868128    276448      6160     19696     19536
02:00:01       538624   3487136   4011840     50.54     99836   3010324   6558600     82.63   3298112   3661924       344   3877272    276616      6364     20040     19704
02:10:01       593296   3542272   3956836     49.85    100024   3010588   6531836     82.29   3282604   3662364       488   3861900    276496      6128     19460     19516
02:20:01       577472   3526704   3972412     50.05    100080   3010792   6549120     82.51   3293420   3662496       220   3872024    276484      6240     19940     19624
02:30:01       600728   3550200   3948788     49.75    100124   3010988   6522952     82.18   3278712   3662608       364   3857348    276612      6092     19204     19452
02:40:01       593488   3545752   3952536     49.80    100280   3014424   6531232     82.29   3286668   3664848       344   3864136    276512      6160     19500     19536
02:50:01       554968   3507452   3991280     50.29    100312   3014608   6545932     82.47   3293424   3664936       600   3870988    276072      6252     19836     19592
03:00:00       576084   3528820   3969916     50.02    100344   3014828   6535408     82.34   3290364   3665060       276   3867464    276068      6176     19716     19532
03:10:01       565348   3518416   3980312     50.15    100380   3015120   6544688     82.46   3294204   3665256       408   3871276    276080      6208     19840     19604
03:20:01       571512   3524912   3973780     50.07    100416   3015404   6546196     82.47   3292132   3665452       252   3869100    276128      6220     19764     19588
03:30:00       589104   3543316   3955464     49.83    100688   3015940   6529116     82.26   3285380   3666132       172   3862092    276044      6144     19456     19484
03:40:01       565696   3520700   3978012     50.12    101076   3016340   6531984     82.30   3287024   3666784       184   3863704    276116      6160     19460     19572
03:50:01       552584   3507636   3991184     50.28    101076   3016392   6542208     82.42   3292492   3666836       328   3868952    276004      6240     19868     19592
04:00:01       570720   3525960   3972880     50.05    101076   3016584   6539256     82.39   3290292   3666900         0   3866844    275980      6220     19772     19608
04:10:00       564828   3519956   3978892     50.13    101076   3016476   6526748     82.23   3285684   3666556       148   3862056    275968      6160     19488     19504
04:20:01       574508   3529712   3969156     50.01    101076   3016552   6534788     82.33   3289744   3666632       200   3866076    275948      6160     19524     19556
04:30:01       565532   3520812   3977968     50.12    101076   3016628   6530300     82.27   3287460   3666708        56   3863776    276036      6128     19460     19560
04:40:01       544344   3500020   3998680     50.38    101076   3017016   6549320     82.51   3297532   3666776       804   3873548    276124      6272     19900     19688
04:50:01       556644   3513272   3985404     50.21    101076   3017976   6535592     82.34   3289868   3667604       176   3865784    276140      6240     19724     19648
05:00:01       545316   3502188   3996448     50.35    101076   3018224   6552320     82.55   3297796   3667720       320   3873596    276176      6236     19976     19620
05:10:01       558628   3515816   3982832     50.18    101076   3018524   6578252     82.88   3288328   3667892       276   3863976    276180      6208     19376     19636
05:20:01       567912   3525312   3973376     50.06    101076   3018732   6537732     82.37   3290588   3667976       172   3866068    276144      6156     19540     19524
